scenario_id,fx_annual_logret_cny,fx_annual_logret_mxn,cost_multiplier_cny,cost_multiplier_mxn
6574,-0.005058608965623018,-0.10682360486387973,0.9949541642494008,0.898684182528445
6575,-0.07046020954022705,0.07750467638573418,0.9319648220967925,1.0805872856897119
6576,0.09946154785621608,0.08865976974837339,1.1045759966083057,1.092708820478069
6577,-0.07045729376950083,0.016690266539106283,0.9319675394965004,1.0168303271691133
6578,0.0026619077376012212,0.2219703824004488,1.0026654537596995,1.248534398724822
6579,0.10540236866608256,0.026802082467860942,1.111157615426784,1.0271644887837315
6580,-0.03134938189406768,0.05747015566665267,0.9691369150279924,1.0591536604481333
6581,0.05876706816907569,-0.2038971785725723,1.0605281811962672,0.8155462225030938
6582,-0.08464005887834777,0.11048676282067224,0.9188429542506243,1.1168215653869333
6583,0.011824599197247978,-0.15900411801619202,1.0118947861416827,0.8529928463235461
6584,0.04725113022877838,-0.07705325084920482,1.048385257252987,0.9258405504982485
6585,-0.06416672382653237,0.010354094118719195,0.9378486247839616,1.010407883236799
6586,-0.04729135871287356,-2.1727284594565827e-05,0.9538094564064993,0.9999782729514411
6587,-0.036184143360019086,-0.03171604125162274,0.9644626777321538,0.9687816370463238
6588,0.011180531794518521,0.139818305512719,1.0112432675284098,1.1500648194348906
6589,0.03087067606965374,0.1497621285298793,1.031352116752325,1.161557908376261
6590,-0.05062609098338999,0.029207003096578324,0.950634054732169,1.02963771061097
6591,0.07249147396295179,0.1319413184062857,1.0751836389955358,1.1410413591771416
6592,-0.009128303569110999,-0.10664270026065226,0.9909132329119623,0.8988467733401818
6593,-0.03449176905983849,-0.10537803599946775,0.9660962915345318,0.8999842318306549
6594,-0.030289537603704522,0.053629906100369384,0.9701645937474798,1.055094046018348
6595,-0.05344270873370676,-0.12425563695891628,0.9479602492911705,0.8831540452087491
6596,0.10224545496707246,0.18991828083050072,1.10765531786315,1.2091507828220016
6597,0.04653113588636658,-0.15090957294436003,1.0476306974710803,0.8599254556705098
6598,-0.05577150876238075,-0.0116421689721347,0.9457552079821231,0.9884253388439496
6599,-0.12620373952883468,-0.028980914949988126,0.8814352452865022,0.9714350041753266
6600,0.1294254321843788,-0.08009145900937598,1.138174237131718,0.9230319229407578
6601,0.03976475420058771,0.10319625741897617,1.0405659566270573,1.108708980088174
6602,-0.08624333163344898,-0.12566404633839362,0.917370978680329,0.8819110782765607
6603,0.04499872434089297,0.12138652448616191,1.0460265255346024,1.1290612378514757
6604,0.03275995589197471,-0.19006387229348032,1.0333024712988295,0.8269063158536871
6605,0.13114429247600223,0.024224269497675567,1.1401322819535356,1.0245200607268812
6606,-0.011303448054939422,0.055014758359144454,0.9887601958896431,1.056556207596399
6607,0.10517403156060848,0.022645059909380996,1.110903925877623,1.0229034056781399
6608,0.03125745676079136,-0.025705457345549645,1.0317511009915747,0.9746221151209199
6609,-0.028078861689709803,0.049134753482319625,0.9723116856352297,1.0503618811251352
6610,0.03582860822898802,-0.005472325623023272,1.0364781874345488,0.9945426202754697
6611,-0.026628347439472212,0.09415677315288165,0.9737230609534617,1.0987319840929781
6612,0.03435221726387922,-0.042076569620275464,1.0349490694688182,0.9587963630883028
6613,0.14717624280488195,0.0026016208937815616,1.1585581325725238,1.0026050080461442
6614,0.03044424780241748,0.06473965060551853,1.0309124128140252,1.0668812263422238
6615,0.05325325023508524,-0.01624760983361343,1.0546967134909997,0.9838836706195547
6616,0.07799329371153907,-0.2283741171753872,1.0811154083739838,0.7958264717833926
6617,-0.016667641223275468,0.0839170751341255,0.9834704953734796,1.0875387060681407
6618,0.024344646923677944,-0.053587530855727025,1.0246433972379962,0.9478229736167945
6619,0.03736457958704594,0.213130161169111,1.0380714115037397,1.2375457211587435
